Record ID	Category	Component	Blueprint/Defaults path	Derived-ledger key	PR #66 path	PR #66 value	Current value	Authority class	Resolution state	Evidence source	Evidence type	Current blocker	Owner	RPC required	Deployment required	Downstream consumer	Recommended action	Notes
BLK-027	Product/configuration value	Deployment.DP-09.psm.executionBinding	Deployment.DP-09.psm.executionBinding	input:Deployment.DP-09.psm.executionBinding:unresolved	none	n/a	unresolved	Product/configuration value	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	Owner-approved PSM parameters; reserve-custody and allowlist binding where applicable	input:Deployment.DP-09.psm.executionBinding:unresolved	PSM owner / SecOps	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-028	Security/release prerequisite	Deployment.DP-10.aapl.P8	Deployment.DP-10.aapl.P8	input:Deployment.DP-10.aapl.P8:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.P8:unresolved	AAPL qualification owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-029	Security/release prerequisite	Deployment.DP-10.aapl.auction	Deployment.DP-10.aapl.auction	input:Deployment.DP-10.aapl.auction:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.auction:unresolved	AAPL qualification owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-030	External canonical fact	Deployment.DP-10.aapl.decimals	Deployment.DP-10.aapl.decimals	input:Deployment.DP-10.aapl.decimals:unresolved	none	n/a	unresolved	External canonical fact	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.decimals:unresolved	AAPL qualification owner	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-031	External canonical fact	Deployment.DP-10.aapl.feed	Deployment.DP-10.aapl.feed	input:Deployment.DP-10.aapl.feed:unresolved	none	n/a	unresolved	External canonical fact	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.feed:unresolved	AAPL qualification owner	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-032	Security/release prerequisite	Deployment.DP-10.aapl.globalCap	Deployment.DP-10.aapl.globalCap	input:Deployment.DP-10.aapl.globalCap:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.globalCap:unresolved	AAPL qualification owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-033	External canonical fact	Deployment.DP-10.aapl.identity	Deployment.DP-10.aapl.identity	input:Deployment.DP-10.aapl.identity:unresolved	none	n/a	unresolved	External canonical fact	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.identity:unresolved	AAPL qualification owner	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-034	Security/release prerequisite	Deployment.DP-10.aapl.perUserCap	Deployment.DP-10.aapl.perUserCap	input:Deployment.DP-10.aapl.perUserCap:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.perUserCap:unresolved	AAPL qualification owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-035	Security/release prerequisite	Deployment.DP-10.aapl.risk	Deployment.DP-10.aapl.risk	input:Deployment.DP-10.aapl.risk:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.risk:unresolved	AAPL qualification owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-036	Security/release prerequisite	Deployment.DP-10.aapl.route	Deployment.DP-10.aapl.route	input:Deployment.DP-10.aapl.route:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.route:unresolved	AAPL qualification owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-037	Security/release prerequisite	Deployment.DP-10.aapl.vault	Deployment.DP-10.aapl.vault	input:Deployment.DP-10.aapl.vault:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-10.aapl.vault:unresolved	AAPL qualification owner	no	yes	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-038	Security/release prerequisite	Deployment.DP-11.stock.m2Movement	Deployment.DP-11.stock.m2Movement	input:Deployment.DP-11.stock.m2Movement:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-11.stock.m2Movement:unresolved	AAPL qualification owner	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-039	Security/release prerequisite	Deployment.DP-11.stock.m3CreditContainment	Deployment.DP-11.stock.m3CreditContainment	input:Deployment.DP-11.stock.m3CreditContainment:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-11.stock.m3CreditContainment:unresolved	AAPL qualification owner	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-040	Security/release prerequisite	Deployment.DP-11.stock.m4ComposedProof	Deployment.DP-11.stock.m4ComposedProof	input:Deployment.DP-11.stock.m4ComposedProof:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-11.stock.m4ComposedProof:unresolved	AAPL qualification owner	yes	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-041	Security/release prerequisite	Deployment.DP-11.stock.m5ActivationBinding	Deployment.DP-11.stock.m5ActivationBinding	input:Deployment.DP-11.stock.m5ActivationBinding:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-11.stock.m5ActivationBinding:unresolved	AAPL qualification owner	no	yes	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-042	Security/release prerequisite	Deployment.DP-11.stock.vaultArtifact	Deployment.DP-11.stock.vaultArtifact	input:Deployment.DP-11.stock.vaultArtifact:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-11.stock.vaultArtifact:unresolved	AAPL qualification owner	no	yes	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-043	Security/release prerequisite	Deployment.DP-11.stock.vaultSlot	Deployment.DP-11.stock.vaultSlot	input:Deployment.DP-11.stock.vaultSlot:unresolved	none	n/a	unresolved	Security/release prerequisite	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	AAPL M1-M5 evidence plus owner-approved risk/auction/cap/route packet	input:Deployment.DP-11.stock.vaultSlot:unresolved	AAPL qualification owner	no	yes	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-044	Product/configuration value	Deployment.DP-13.stability.specialStabPoolId	Deployment.DP-13.stability.specialStabPoolId	input:Deployment.DP-13.stability.specialStabPoolId:unresolved	none	n/a	unresolved	Product/configuration value	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	Exact owner-selected special stability-pool identifier	input:Deployment.DP-13.stability.specialStabPoolId:unresolved	Stability pool owner	no	no	canonical launch readiness and named component	Obtain the exact owner decision/evidence packet and regenerate the canonical ledger	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
BLK-045	Deferred/non-launch item	Deployment.DP-14.lp.decimals	Deployment.DP-14.lp.decimals	input:Deployment.DP-14.lp.decimals:unresolved	none	n/a	unresolved	Deferred/non-launch item	deployment_produced_unresolved	scripts/params/generate_robinhood_defaults.py --check at exact baseline	Separate LP admission and oracle qualification; current launch posture is non-admission	input:Deployment.DP-14.lp.decimals:unresolved	LP admission owner	no	no	canonical launch readiness and named component	Keep deferred; correct stale LP topology text after Curve authority is integrated	Mapped exactly once in the dedicated blocker corpus; Evidence only — not configuration or deployment authority
